,AVIBASEID,WEEK,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
2198,5284C27B,41,4400,4400.0,0.025357161381043217
2199,5284C27B,42,4411,4411.0,0.025420554284495824
2200,5284C27B,43,2180,2180.0,0.01256332086606232
2201,5284C27B,44,3453,3453.0,0.019899608692895962
2202,5284C27B,45,4776,4776.0,0.027524046080877818
2203,5284C27B,46,4727,4727.0,0.027241659510952566
2204,5284C27B,47,3814,3814.0,0.0219800485243861
2205,5284C27B,48,1891,1891.0,0.010897816402625618
2206,5284C27B,49,2196,2196.0,0.012655528725629752
2207,5284C27B,50,4312,4312.0,0.024850018153422353
2208,5284C27B,51,2482,2482.0,0.01430374421539756
2209,5284C27B,52,4735,4735.0,0.02728776344073628
2210,52F63879,1,377,377.0,0.03618736801689384
2211,52F63879,2,233,233.0,0.022365137262430407
2212,52F63879,3,171,171.0,0.016413899020925323
2213,52F63879,4,301,301.0,0.02889230178537147
2214,52F63879,5,187,187.0,0.017949702438087925
2215,52F63879,6,186,186.0,0.017853714724515263
2216,52F63879,7,159,159.0,0.01526204645805337
2217,52F63879,8,215,215.0,0.02063735841812248
2218,52F63879,9,139,139.0,0.013342292186600116
2219,52F63879,10,154,154.0,0.014782107890190056
2220,52F63879,11,222,222.0,0.02130927241313112
2221,52F63879,12,117,117.0,0.011230562488001536
2222,52F63879,13,76,76.0,0.007295066231522365
2223,52F63879,14,54,54.0,0.005183336532923786
2224,52F63879,15,75,75.0,0.0071990785179497025
2225,52F63879,16,122,122.0,0.011710501055864849
2226,52F63879,17,144,144.0,0.013822230754463429
2227,52F63879,18,187,187.0,0.017949702438087925
2228,52F63879,19,138,138.0,0.013246304473027453
2229,52F63879,20,102,102.0,0.009790746784411596
2230,52F63879,21,134,134.0,0.012862353618736801
2231,52F63879,22,208,208.0,0.01996544442311384
2232,52F63879,23,274,274.0,0.02630063351890958
2233,52F63879,24,529,529.0,0.05077750047993857
2234,52F63879,25,362,362.0,0.0347475523133039
2235,52F63879,26,363,363.0,0.03484354002687656
2236,52F63879,27,355,355.0,0.03407563831829526
2237,52F63879,28,232,232.0,0.022269149548857746
2238,52F63879,29,222,222.0,0.02130927241313112
2239,52F63879,30,162,162.0,0.015550009598771357
2240,52F63879,31,95,95.0,0.009118832789402957
2241,52F63879,32,83,83.0,0.007966980226531004
2242,52F63879,33,81,81.0,0.007775004799385679
2243,52F63879,34,67,67.0,0.006431176809368401
2244,52F63879,35,63,63.0,0.00604722595507775
2245,52F63879,36,99,99.0,0.009502783643693608
2246,52F63879,37,70,70.0,0.006719139950086389
2247,52F63879,38,98,98.0,0.009406795930120945
2248,52F63879,39,110,110.0,0.010558648492992897
2249,52F63879,40,258,258.0,0.024764830101746977
2250,52F63879,41,220,220.0,0.021117296985985794
2251,52F63879,42,230,230.0,0.02207717412171242
2252,52F63879,43,277,277.0,0.026588596659627567
2253,52F63879,44,291,291.0,0.027932424649644846
2254,52F63879,45,249,249.0,0.023900940679593013
2255,52F63879,46,253,253.0,0.024284891533883662
2256,52F63879,47,279,279.0,0.026780572086772893
2257,52F63879,48,139,139.0,0.013342292186600116
2258,52F63879,49,140,140.0,0.013438279900172777
2259,52F63879,50,530,530.0,0.05087348819351123
2260,52F63879,51,264,264.0,0.025340756383182953
2261,52F63879,52,322,322.0,0.030908043770397388
2262,536A5157,1,7208,7208.0,0.04852499629734351
2263,536A5157,2,5040,5040.0,0.03392979763299269
2264,536A5157,3,3887,3887.0,0.026167683214175116
2265,536A5157,4,6324,6324.0,0.04257381750615987
2266,536A5157,5,3296,3296.0,0.022189010515544425
2267,536A5157,6,4235,4235.0,0.0285104549555008
2268,536A5157,7,3040,3040.0,0.020465592223074956
2269,536A5157,8,4654,4654.0,0.03133120598887856
2270,536A5157,9,2189,2189.0,0.01473657282115496
2271,536A5157,10,2867,2867.0,0.019300938455117073
2272,536A5157,11,3534,3534.0,0.023791250959324637
2273,536A5157,12,2676,2676.0,0.01801510683846993
2274,536A5157,13,3011,3011.0,0.02027036124463115
2275,536A5157,14,2612,2612.0,0.01758425226535256
2276,536A5157,15,2863,2863.0,0.019274010044297237
2277,536A5157,16,2612,2612.0,0.01758425226535256
2278,536A5157,17,2880,2880.0,0.019388455790281537
2279,536A5157,18,2486,2486.0,0.016736007324527742
2280,536A5157,19,2137,2137.0,0.014386503480497099
2281,536A5157,20,1334,1334.0,0.008980625008415129
2282,536A5157,21,2105,2105.0,0.014171076193938415
2283,536A5157,22,2143,2143.0,0.014426896096726852
2284,536A5157,23,1615,1615.0,0.01087234586850857
2285,536A5157,24,1327,1327.0,0.008933500289480416
2286,536A5157,25,1231,1231.0,0.008287218429804365
2287,536A5157,26,1024,1024.0,0.0068936731698778795
2288,536A5157,27,1176,1176.0,0.007916952781031628
2289,536A5157,28,1110,1110.0,0.007472634002504342
2290,536A5157,29,1230,1230.0,0.008280486327099407
2291,536A5157,30,1004,1004.0,0.006759031115778702
2292,536A5157,31,899,899.0,0.006052160331758021
2293,536A5157,32,829,829.0,0.005580913142410901
2294,536A5157,33,1419,1419.0,0.009552853738336631
2295,536A5157,34,1186,1186.0,0.007984273808081217
2296,536A5157,35,1690,1690.0,0.011377253571380485
2297,536A5157,36,2102,2102.0,0.014150879885823538
2298,536A5157,37,2715,2715.0,0.018277658843963325
2299,536A5157,38,2896,2896.0,0.01949616943356088
2300,536A5157,39,3633,3633.0,0.024457729127115562
2301,536A5157,40,3839,3839.0,0.02584454228433709
